 Consec, Region, SampleID,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L)," Data in mEq/L  
 start here",Ca mEq/L,Mg mEq/L,Na mEq/L,K mEq/L,SO4 mEq/L,Cl mEq/L,HCO3 mEq/L,CO3 mEq/L," Data in mMol/L 
 start here",Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,CationC,AnionC,FinalC,"hlr transformations  
 start here",hlr2,hlr3,hlr4,hlr5,hlr6,hlr7,hlr8,"7 hlr model for cations 
 start here",hDF1_Ca-Mg-Na,hDF2_Ca-Mg-Na,hp_Ca,hp_Mg,hp_Na,------,hDF1_Ca-Mg-K,hDF2_Ca-Mg-K,hp_Ca,hp_Mg,hp_K,------,hDF1_Ca-Na-K,hDF2_Ca-Na-K,hp_Ca,hp_Na,hp_K,------,hDF1_Mg-Na-K,hDF2_Mg-Na-K,hp_Mg,hp_Na,hp_K,"7 hlr model for anions 
 start here",hDF1_SO4-Cl-HCO3,hDF2_SO4-Cl-HCO3,hp_SO4,hp_Cl,hp_HCO3,------,hDF1_SO4-Cl-CO3,hDF2_SO4-Cl-CO3,hp_SO4,hp_Cl,hp_CO3,------,hDF1_SO4-HCO3-CO3,hDF2_SO4-HCO3-CO3,hp_SO4,hp_HCO3,hp_CO3,------,hDF1_Cl-HCO3-CO3,hDF2_Cl-HCO3-CO3,hp_Cl,hp_HCO3,hp_CO3,"Sum of cation probabilities 
 of 7 hlr model  start here",hp_Ca,hp_Mg,hp_Na,hp_K,CationP,CationPH,"Sum of anion probabilities 
 of 7 hlr model  start here",hp_SO4,hp_Cl,hp_HCO3,hp_CO3,AnionP,AnionPH,FinalP,FinalPH,-----,Ionic imbalance %,Acceptability
67,SAN LUIS REY,DLGUA989-251015,52.37,6.63,179.04,33.7,37.16,54,462,2, ,2.613403862,0.545566756,7.787811953,0.861930058,0.773715333,1.523272214,7.57178445,0.066657779, ,1.306701931,0.272783378,7.787811953,0.861930058,0.386857666,1.523272214,7.57178445,0.033328889,sodium,bicarbonate,sodium-bicarbonate, ,1.16991082,-2.181726408,0.019414684,0.820531975,-0.55002726,-2.153595232,3.27216424,,2.896584186,2.441132994,0.018218856,0.000769093,0.98101205,,1.751291562,0.348915735,0.499901615,0.025780311,0.474318074,,0.035693931,-2.43892621,0.017255006,0.963313132,0.019431862,,1.862531278,-3.170071074,0.000988505,0.97983445,0.019177045,,2.177132987,1.596280652,0.005989458,0.047667966,0.946342576,,-1.769878874,3.21302605,0.131677876,0.867246954,0.00107517,,5.039060423,-0.685916443,0.007168619,0.992767218,6.42E-05,,5.181185162,0.795217956,0.047900675,0.952037534,6.18E-05,,0.133843869,0.006884477,0.731039908,0.128231745,sodium,sodium,,0.036208988,0.240703899,0.722786832,0.000300281,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,8.615114907,acceptable
68,SANTA MARIA DEL REFUGIO,DLGUA996-060414,2.64,2.66,98.82,3.6,36,11,205,16, ,0.131743101,0.218885003,4.298433742,0.092075615,0.749562755,0.310296192,3.359774485,0.533262232, ,0.06587155,0.109442502,4.298433742,0.092075615,0.374781378,0.310296192,3.359774485,0.266631116,sodium,bicarbonate,sodium-bicarbonate, ,1.197236625,-2.473370053,1.370025799,-0.033706927,0.155108637,-2.226993197,0.306769821,,4.081573216,0.524880056,0.000758114,0.001873311,0.997368575,,-0.530378556,-0.180727175,0.231823064,0.553253466,0.21492347,,-0.129056161,-4.398197478,0.000870654,0.998401142,0.000728204,,-0.060050046,-4.185592564,0.001871683,0.997341293,0.000787024,,1.515995185,2.320189748,0.009421643,0.012884027,0.977694331,,-0.243801482,0.469801889,0.346761022,0.474402276,0.178836703,,2.6913962,-1.541512014,0.009202236,0.986431213,0.004366551,,2.747077013,-1.18984284,0.014059891,0.981064009,0.004876101,,0.058362958,0.139249615,0.748277752,0.054109674,sodium,sodium,,0.091346225,0.125336548,0.736297388,0.047019839,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,2.184417986,acceptable
69,SANTA MARIA DEL REFUGIO,DLGUA996-251015,3.093,2.17,105.35,5.57,36.86,11,224,1, ,0.154349019,0.178564081,4.58247313,0.142461437,0.767468976,0.310296192,3.671168218,0.033328889, ,0.07717451,0.089282041,4.58247313,0.142461437,0.383734488,0.310296192,3.671168218,0.016664445,sodium,bicarbonate,sodium-bicarbonate, ,1.12519412,-2.81299964,0.657923131,-0.3329564,-0.120532823,-2.59127073,2.803717084,,4.50267148,1.026047022,0.000461169,0.000547864,0.998990966,,0.046929751,0.611127753,0.183771256,0.24298884,0.573239904,,0.586705648,-4.317482242,0.000499231,0.997876534,0.001624235,,0.928012733,-4.195871718,0.000609298,0.997726937,0.001663765,,1.206618328,2.4511652,0.013856486,0.010102327,0.976041188,,-2.710620848,2.394516863,0.615581445,0.383103681,0.001314874,,5.444055891,-0.074412904,0.015212906,0.984753025,3.41E-05,,5.397394684,-0.019130029,0.010821712,0.989139374,3.89E-05,,0.046182914,0.061036501,0.748648609,0.144131976,sodium,sodium,,0.161162709,0.10100693,0.737483397,0.000346964,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,2.800633264,acceptable
70,CONJUNTO RESIDENCIAL PLAYA MAR II,DLGUE1213-110318,57.1738,20.0614,106.288,9.1426,128.255,98.161,154,12, ,2.853126404,1.650804361,4.623273888,0.233836254,2.670421421,2.76899859,2.52392815,0.399946674, ,1.426563202,0.825402181,4.623273888,0.233836254,1.33521071,2.76899859,2.52392815,0.199973337,sodium,chloride,sodium-chloride, ,0.300031104,-1.422956503,1.561280763,-0.18094253,-0.91033915,-0.817669893,1.717717821,,1.541832757,0.988588536,0.088791195,0.029457305,0.8817515,,0.021514105,-1.72131592,0.712320711,0.256628854,0.031050435,,-1.716440815,-2.371017457,0.096612549,0.899482656,0.003904795,,-0.894268675,-2.787020626,0.037839525,0.95792213,0.004238346,,0.734038458,-0.073354297,0.128122567,0.462275063,0.40960237,,-1.41262923,2.314614058,0.234196949,0.760089728,0.005713323,,2.567344135,0.481377981,0.253051144,0.740428523,0.006520334,,2.603552475,1.382067848,0.529002461,0.466899246,0.004098292,,0.224431114,0.080981421,0.684789071,0.009798394,sodium,sodium,,0.153842665,0.437841813,0.404232535,0.004082987,chloride,chloride-bicarbonate,sodium-chloride,sodium chloride-bicarbonate,,5.629243808,acceptable
71,GALON SOBERON,DLGUE1248-161016,71.6036,22.7219,41.8189,1.82972,141.99,76.43,234,20, ,3.573212236,1.869730508,1.81902217,0.046797943,2.956400433,2.155994358,3.835059656,0.66657779, ,1.786606118,0.934865254,1.81902217,0.046797943,1.478200217,2.155994358,3.835059656,0.333288895,sodium,bicarbonate,sodium-bicarbonate, ,-0.000914044,-0.666566004,2.993649121,-0.459092195,-0.836518953,-1.412451907,1.030478696,,0.044950768,0.708575663,0.491940817,0.138553108,0.369506075,,-0.564409028,-3.907520291,0.771393719,0.227830361,0.00077592,,-3.794596113,-1.993139609,0.592632233,0.406905996,0.000461771,,-2.862677568,-2.648593716,0.306203181,0.692953377,0.000843442,,0.929972967,0.577411891,0.085400721,0.23032528,0.684273998,,-1.114217693,1.795708556,0.285932959,0.698508943,0.015558099,,2.608278332,-0.063518266,0.113408686,0.880241241,0.006350073,,2.643501137,0.685382703,0.25591695,0.738537172,0.005545878,,0.463991692,0.168146663,0.367341362,0.000520283,calcium,calcium-sodium,,0.121185592,0.296187793,0.575763103,0.006863512,bicarbonate,bicarbonate-chloride,calcium-bicarbonate,calcium-sodium bicarbonate-chloride,,13.6222732,imbalance too high
72,POZO EL 18 DE MARZO,DLHID1434-100814,79.19,25.9,105.8,24.1,343.07,63.1,192,12, ,3.951794002,2.131248714,4.602047055,0.616395086,7.143124844,1.779971791,3.146715616,0.399946674, ,1.975897001,1.065624357,4.602047055,0.616395086,3.571562422,1.779971791,3.146715616,0.199973337,sodium,sulfate,sodium-sulfate, ,0.333139884,-1.129800454,0.88056791,-0.876302391,-0.179896754,-0.749658485,2.006271999,,1.258774783,0.985735029,0.138397389,0.04058887,0.821013741,,0.321512108,-0.988085071,0.681677377,0.217568703,0.10075392,,-1.038582341,-1.677736973,0.144195357,0.834809501,0.020995141,,-0.221804662,-2.061413774,0.051451173,0.924976926,0.023571901,,-0.551598805,0.578221318,0.514366091,0.122925754,0.362708155,,-2.668442911,1.525045616,0.825406733,0.171690196,0.002903071,,2.897553222,1.491013769,0.605169102,0.392501846,0.002329052,,2.742371289,0.727960208,0.253894213,0.741458157,0.004647631,,0.241067531,0.077402186,0.645200042,0.036330241,sodium,sodium,,0.486235481,0.137127541,0.374167039,0.002469938,sulfate,sulfate-bicarbonate,sodium-sulfate,sodium sulfate-bicarbonate,,4.914652672,acceptable
73,POZO ZOZEA,DLHID1498-110617,27.86,30.6,124.6,18.41,80.5824,90.82,268.75,4.4, ,1.390288937,2.518000411,5.419802108,0.470864462,1.677821271,2.561918195,4.404582405,0.146647114, ,0.695144468,1.259000206,5.419802108,0.470864462,0.838910635,2.561918195,4.404582405,0.073323557,sodium,bicarbonate,sodium-bicarbonate, ,-0.175513677,-1.635255062,0.807989234,0.230455333,-0.885952031,-1.427841213,2.667677587,,2.353075501,0.007165407,0.012815411,0.037501962,0.949682627,,-0.759155738,-0.260382061,0.187506717,0.64730752,0.165185764,,-0.111306972,-2.657502305,0.014086844,0.973892182,0.012020974,,-0.497235892,-2.373711173,0.044609102,0.943945037,0.011445861,,1.390101166,0.566568779,0.042263743,0.24436855,0.713367707,,-1.795464386,3.028516608,0.166957324,0.831620883,0.001421793,,3.935061402,0.127203146,0.062824982,0.936594574,0.000580445,,4.009621795,1.3648931,0.254663911,0.744870205,0.000465884,,0.053602243,0.182354646,0.716879962,0.04716315,sodium,sodium,,0.068011512,0.332663336,0.598708121,0.00061703,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,5.422221657,acceptable
74,POZO MOHAI,DLHID1505-111112,61.95,28.1,92.95,12.05,105.15,99.8,217.2,18.28, ,3.09147163,2.312281424,4.043102776,0.308197543,2.18934788,2.815232722,3.55972204,0.6092521, ,1.545735815,1.156140712,4.043102776,0.308197543,1.09467394,2.815232722,3.55972204,0.30462605,sodium,bicarbonate,sodium-bicarbonate, ,0.105799919,-1.146125006,1.427901733,0.160430858,-0.784157525,-1.018795058,1.439557726,,1.230441531,0.644169465,0.120264949,0.065344158,0.814390893,,-0.201800726,-1.55876693,0.603176298,0.357941939,0.038881762,,-1.517412469,-2.021031814,0.134342548,0.857756006,0.007901446,,-1.003681154,-2.294808837,0.085114003,0.906400616,0.00848538,,1.169136787,0.241483848,0.065861887,0.360111859,0.574026254,,-0.825621281,2.042099083,0.164241318,0.822243569,0.013515113,,2.394896684,-0.181891362,0.10843768,0.882300948,0.009261372,,2.486372245,0.968405304,0.38421533,0.609432388,0.006352282,,0.214445949,0.127100025,0.644636879,0.013817147,sodium,sodium,,0.084635221,0.391642689,0.516439898,0.007282192,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,3.072062284,acceptable
75,POZO RODEO DE SAN ANTONIO,DLMIC1665-240416,2.843,12.303,72.01,7.867,14.69,25,164,2, ,0.141873347,1.012384283,3.132262839,0.201210794,0.305863246,0.705218618,2.687819588,0.066657779, ,0.070936673,0.506192142,3.132262839,0.201210794,0.152931623,0.705218618,2.687819588,0.033328889,sodium,bicarbonate,sodium-bicarbonate, ,-0.372669216,-2.195263867,0.549894021,0.824256193,-0.704260743,-2.042238474,2.347822535,,3.78114941,-1.066849741,0.00054528,0.022090468,0.977364253,,-1.840499461,0.900227988,0.016495011,0.791732741,0.191772249,,1.228796202,-3.792598227,0.000628716,0.992477098,0.006894186,,-0.45210846,-2.733770037,0.025252723,0.96814342,0.006603857,,2.37698545,1.340244297,0.00530715,0.074491393,0.920201457,,-0.882847657,2.79772104,0.073146621,0.923096698,0.00375668,,4.108308773,-1.156582072,0.006320562,0.993346417,0.000333021,,4.284863216,0.641977775,0.076040143,0.923643069,0.000316788,,0.004417252,0.209768983,0.734496193,0.051317573,sodium,sodium,,0.021193583,0.268407059,0.709297736,0.001101622,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,8.750110427,acceptable
76,COMUNIDAD EL ARCO,DLMIC1666-300314,2.639,5.185,56.62,8.123,18,10,179,12, ,0.131693198,0.426661181,2.462834634,0.207758394,0.374781378,0.282087447,2.933656746,0.399946674, ,0.065846599,0.21333059,2.462834634,0.207758394,0.187390689,0.282087447,2.933656746,0.199973337,sodium,bicarbonate,sodium-bicarbonate, ,0.493809058,-1.952416167,0.520276253,0.623456406,0.214434969,-2.127352872,0.558468046,,3.507315283,-0.312918445,0.001362089,0.012144024,0.986493887,,-0.960271575,0.813490896,0.058418139,0.53993381,0.401648051,,0.949663433,-3.411970821,0.001518577,0.988709055,0.009772368,,0.150875872,-2.770598619,0.012274323,0.977728359,0.009997318,,1.970352837,2.283172682,0.004643001,0.013819844,0.981537154,,0.217655828,0.579960504,0.195931361,0.579454999,0.22461364,,2.571571551,-1.992532714,0.004617865,0.990417945,0.00496419,,2.702967962,-1.188059154,0.014613999,0.980093107,0.005292895,,0.015324701,0.141088039,0.738232825,0.105354434,sodium,sodium,,0.051298057,0.151972211,0.738012052,0.058717681,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,10.54828331,imbalance too high
77,COMUNIDAD EL ARCO,DLMIC1666-240416,4.024,15.695,64.659,9.461,9.11,12,194,3, ,0.200808424,1.291503806,2.812511914,0.24197983,0.189681019,0.338504937,3.179493903,0.099986668, ,0.100404212,0.645751903,2.812511914,0.24197983,0.09484051,0.338504937,3.179493903,0.049993334,sodium,bicarbonate,sodium-bicarbonate, ,-0.612489191,-2.083907095,0.369071811,1.305729552,0.033387512,-2.206551126,1.946036507,,3.437223089,-1.041288423,0.001022882,0.033815812,0.965161306,,-1.757471763,0.892482674,0.018806229,0.772954011,0.20823976,,1.20664373,-3.421055685,0.001166904,0.986600067,0.012233029,,-0.444116817,-2.399044171,0.040623388,0.947903153,0.011473459,,2.500571765,2.203350832,0.002093815,0.015986864,0.981919321,,-0.23807828,1.686216312,0.121825895,0.842932154,0.035241951,,3.651980434,-1.942976479,0.002274322,0.997064356,0.000661322,,3.856651369,-0.544513016,0.016262641,0.983081231,0.000656128,,0.005249004,0.211848303,0.724916131,0.057986562,sodium,sodium,,0.031548508,0.218795415,0.740516227,0.00913985,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,8.84720876,acceptable
78,CIUDAD UNIVERSITARIA,DLMIC1725-300314,15.28,10.87,59.88,5.938,9,15,242,10, ,0.762513099,0.894466159,2.60463684,0.151873611,0.187390689,0.423131171,3.966172807,0.333288895, ,0.38125655,0.44723308,2.60463684,0.151873611,0.093695344,0.423131171,3.966172807,0.166644447,sodium,bicarbonate,sodium-bicarbonate, ,0.012395072,-1.749573574,1.092426294,1.57542646,0.067792735,-2.170081918,0.999612476,,2.282169081,0.45679348,0.018749336,0.023198301,0.958052364,,-0.44800495,-0.76683232,0.360904946,0.528829512,0.110265542,,-0.693649206,-2.772032007,0.020447904,0.973771577,0.005780519,,-0.608245989,-2.739380992,0.029715151,0.964510651,0.005774198,,2.871980098,2.175973845,0.001167431,0.016787788,0.982044781,,0.882797286,1.047593633,0.056643445,0.766513668,0.176842887,,2.649908293,-2.735452987,0.00120672,0.995150612,0.003642668,,2.936093815,-0.975714615,0.01708666,0.979413356,0.003499984,,0.100025546,0.145435741,0.724083648,0.030455065,sodium,sodium,,0.014754399,0.200097029,0.739152187,0.045996385,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,5.32520272,acceptable
79,POZO COMAPAT,DLMIC1728-021212,60.46,61.49,33.78,10.9,41,21,401,9, ,3.017116623,5.059864225,1.469349239,0.2787845,0.853668693,0.592383639,6.572046676,0.299960005, ,1.508558311,2.529932113,1.469349239,0.2787845,0.426834347,0.592383639,6.572046676,0.149980003,magnesium,bicarbonate,magnesium-bicarbonate, ,-1.046009694,-0.502636833,1.159498974,0.733542063,0.405783591,-2.000642527,1.779436085,,0.192508349,-0.457259139,0.184342019,0.475908119,0.339749861,,-1.121053461,-1.490818728,0.228348143,0.747211575,0.024440283,,-1.269288604,-1.087335172,0.348068712,0.619378667,0.032552622,,-1.793253021,-0.920153362,0.632822436,0.348968822,0.018208741,,1.478883813,2.363580838,0.009629907,0.011898325,0.978471768,,-0.872840799,0.92310598,0.455690161,0.485241201,0.059068639,,3.338346875,-1.208064907,0.010178788,0.988425827,0.001395385,,3.424340692,-0.945654715,0.012049655,0.986535584,0.001414761,,0.190189718,0.463985533,0.327024338,0.018800411,magnesium,magnesium-sodium,,0.118874714,0.127297295,0.738358295,0.015469696,bicarbonate,bicarbonate,magnesium-bicarbonate,magnesium-sodium bicarbonate,,8.306460635,acceptable
80,EJIDO HUARACHA,DLMIC1753-200414,9.8,13.65,43.8,4.96,6,22,211,30, ,0.48904636,1.123225674,1.905195283,0.126859736,0.124927126,0.620592384,3.458109348,0.999866684, ,0.24452318,0.561612837,1.905195283,0.126859736,0.062463563,0.620592384,3.458109348,0.499933342,sodium,bicarbonate,sodium-bicarbonate, ,-0.186593388,-1.408120471,1.30113729,2.009635929,-0.286455157,-2.004257965,-0.070255452,,2.027311988,-0.315873775,0.018437729,0.084397018,0.897165253,,-1.148477504,-0.817753595,0.155172248,0.78704532,0.057782432,,-0.631383899,-2.684196186,0.022146588,0.970811834,0.007041578,,-1.212259101,-2.337364929,0.099443523,0.893932165,0.006624312,,3.626995606,1.654676012,0.000531591,0.042879443,0.956588965,,2.428075137,0.834390063,0.006958982,0.575189542,0.417851476,,1.419516954,-3.723182983,0.000528165,0.970630274,0.02884156,,1.835704565,-0.943711262,0.042769546,0.930884216,0.026346238,,0.048939141,0.242721465,0.690477313,0.017862081,sodium,sodium,,0.002004685,0.165209633,0.714525864,0.118259818,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,17.62205868,imbalance too high
81,MORATILLA 4,DLPUE1990-110218,81.3351,19.6607,59.3414,8.14744,65.366,46.652,183,22, ,4.058840261,1.617831722,2.581209027,0.208383485,1.360997751,1.315994358,2.999213321,0.733235569, ,2.029420131,0.808915861,2.581209027,0.208383485,0.680498876,1.315994358,2.999213321,0.366617784,sodium,bicarbonate,sodium-bicarbonate, ,0.194579177,-0.965739099,1.550894026,0.367447915,-0.29207374,-1.115831222,0.985954239,,0.655294137,1.161399532,0.338458104,0.054596292,0.606945604,,0.291527383,-2.094500333,0.835013575,0.148586665,0.01639976,,-2.142998099,-1.587266337,0.36356977,0.629932665,0.006497565,,-1.028591495,-2.211415047,0.097778121,0.892779175,0.009442704,,1.163883132,0.80072265,0.053641621,0.171940622,0.774417758,,-0.356121632,1.166741933,0.234727832,0.695059267,0.070212901,,1.943765149,-0.684010221,0.065704144,0.914254618,0.020041238,,2.04557697,0.119989053,0.179723216,0.80293218,0.017344604,,0.384260362,0.075240269,0.532414361,0.008085007,sodium,sodium-calcium,,0.088518399,0.261680776,0.622901139,0.026899686,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium-calcium bicarbonate-chloride,,13.82672907,imbalance too high
82,MORATILLA 4,DLPUE1990-041118,90.1685,19.49,47.5566,7.77312,80.618,47.928,227,18, ,4.499650681,1.603785229,2.068598402,0.198809667,1.678562505,1.351988717,3.72033565,0.599920011, ,2.249825341,0.801892615,2.068598402,0.198809667,0.839281253,1.351988717,3.72033565,0.299960005,calcium,bicarbonate,calcium-bicarbonate, ,0.212981942,-0.734669913,1.607608724,0.16741077,-0.309375267,-1.321612528,1.196307494,,0.310786243,1.192870048,0.483046171,0.062879816,0.454074012,,0.358275372,-2.259648036,0.863990891,0.123820545,0.012188564,,-2.318951038,-1.301482744,0.517315429,0.476079817,0.006604754,,-1.111424791,-1.996388013,0.140846824,0.847056514,0.012096662,,1.088088796,0.99236354,0.053863746,0.127393494,0.81874276,,-0.750943348,1.325986814,0.305205958,0.654023399,0.040770643,,2.4110997,-0.513346612,0.063403016,0.927827958,0.008769027,,2.481617992,0.126666556,0.134928868,0.856900311,0.008170822,,0.466088123,0.081886796,0.444302586,0.007722495,calcium,calcium-sodium,,0.10561818,0.22908644,0.650867757,0.014427623,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,6.488104249,acceptable
83,XOXTLA 1,DLPUE2020-041118,56.3717,40.2574,66.0013,8.528,187.36,25.807,194,24, ,2.813099456,3.312684633,2.870898755,0.2181169,3.901057716,0.727983075,3.179493903,0.799893348, ,1.406549728,1.656342316,2.870898755,0.2181169,1.950528858,0.727983075,3.179493903,0.399946674,sodium,bicarbonate,sodium-bicarbonate, ,-0.383540059,-0.933553447,1.643795809,-0.547028856,0.438549169,-1.035650345,1.037495745,,0.806152621,0.043146458,0.149897425,0.203336851,0.646765724,,-0.839625416,-1.951137177,0.392720204,0.591216859,0.016062937,,-1.791448626,-1.893586678,0.198951705,0.79410064,0.006947655,,-1.772971949,-1.961474882,0.267151394,0.72625809,0.006590516,,-0.313834746,1.442645838,0.289060235,0.04523639,0.665703375,,-1.640142947,0.183787021,0.842956688,0.119149394,0.037893918,,2.106958431,0.436722714,0.303572384,0.682278409,0.014149207,,1.993125845,-0.612349624,0.063848749,0.916098505,0.020052746,,0.185392334,0.265426276,0.541781114,0.007400277,sodium,sodium-magnesium,,0.358897327,0.057058633,0.566020072,0.018023968,bicarbonate,bicarbonate-sulfate,sodium-bicarbonate,sodium-magnesium bicarbonate-sulfate,,3.402143031,acceptable
84,XOXTLA 1,DLPUE2020-110218,62.9291,41.081,80.62696,8.99525,162.927,29.282,280,52, ,3.140331354,3.380456696,3.507079998,0.230067548,3.392333639,0.826008463,4.588960273,1.733102253, ,1.570165677,1.690228348,3.507079998,0.230067548,1.696166819,0.826008463,4.588960273,0.866551127,sodium,bicarbonate,sodium-bicarbonate, ,-0.214977865,-0.94489801,1.779268099,-0.218485121,0.501036032,-1.213767706,0.45311994,,0.841994377,0.149161113,0.154207299,0.174882212,0.670910489,,-0.767663189,-2.082281765,0.443255911,0.542912926,0.013831163,,-1.945234632,-1.985991875,0.19891137,0.795897607,0.005191023,,-1.800053222,-2.114722437,0.230054306,0.764704777,0.005240917,,0.207630584,1.665438772,0.125848041,0.037477373,0.836674585,,-0.768919724,-0.191177911,0.645585633,0.180551361,0.173863006,,1.659619523,-0.384220982,0.125480581,0.840860859,0.033658559,,1.619038796,-1.047222754,0.042603632,0.918808107,0.038588261,,0.199093645,0.236962361,0.557878218,0.006065776,sodium,sodium,,0.224228564,0.065158091,0.649085888,0.061527457,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,1.358132564,acceptable
85,CLAUDIA SANCHEZ REGULES,DLPUE2039-060316,115.345,40.6597,56.1073,5.77212,131.989,43.18,332,44, ,5.75602575,3.345788932,2.440533409,0.147630971,2.748167735,1.218053597,5.441195752,1.466471137, ,2.878012875,1.672894466,2.440533409,0.147630971,1.374083868,1.218053597,5.441195752,0.733235569,calcium,bicarbonate,calcium-bicarbonate, ,-0.208357279,-0.586018565,2.219237618,-0.01158917,0.108943888,-1.387800783,0.616486313,,-0.021111065,0.58450878,0.486534999,0.167142436,0.346322565,,-0.420725616,-3.036330461,0.724136479,0.272468378,0.003395144,,-2.953844705,-1.480867494,0.597549607,0.400161876,0.002288517,,-2.228310852,-1.995134154,0.366628562,0.629579398,0.00379204,,0.755047064,1.456814767,0.065080308,0.057711668,0.877208023,,-0.565131256,0.409302666,0.473803812,0.387183463,0.139012725,,1.944121261,-0.664834852,0.067754185,0.912177271,0.020068544,,1.973892139,-0.641239166,0.06193583,0.917316412,0.020747758,,0.452055271,0.201559844,0.34401596,0.002368925,calcium,calcium-sodium,,0.151659576,0.12670774,0.676675427,0.044957257,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,3.616803942,acceptable
86,CLAUDIA SANCHEZ REGULES,DLPUE2039-110218,123.093,39.1127,67.721,7.20663,120.081,49.311,328,50, ,6.14267179,3.218490023,2.945701593,0.184320802,2.500229033,1.39100141,5.375639177,1.666444474, ,3.071335895,1.609245011,2.945701593,0.184320802,1.250114517,1.39100141,5.375639177,0.833222237,calcium,bicarbonate,calcium-bicarbonate, ,-0.095786519,-0.700368408,2.071056165,0.156743452,0.049954686,-1.301898871,0.562433494,,0.165590526,0.742993144,0.454918441,0.127023587,0.418057972,,-0.237988813,-2.824002747,0.762366074,0.232742379,0.004891547,,-2.776583995,-1.536141221,0.533705638,0.463431251,0.002863112,,-1.939109605,-2.084687806,0.267674202,0.727614642,0.004711156,,0.914527405,1.311856833,0.056663077,0.074734854,0.86860207,,-0.315301055,0.461064401,0.372937541,0.457799983,0.169262476,,1.764906469,-0.8142039,0.05977241,0.91301053,0.027217059,,1.825468457,-0.555790851,0.078682408,0.894323441,0.026994151,,0.437747538,0.156860042,0.402275966,0.003116454,calcium,calcium-sodium,,0.122343257,0.152804311,0.66898401,0.055868421,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,6.650601833,acceptable
